Codigo;Estacao;CodigoAdicional;Latitude;Longitude;Altitude;AreaDrenagem;TipoEstacao;Bacia;BaciaCodigo;SubBacia;SubBaciaCodigo;RioCodigo;Rio;Jurisdicao;EstadoNome;EstadoSigla;EstadoCodigo;MunicipioCodigo;Municipio;OperadoraCodigo;OperadoraSigla;OperadoraNome;ResponsavelCodigo;ResponsavelSigla;ResponsavelNome
58680001;ITAOCARA;ANA;-21,66;-42,08;65;36600;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19021000;ITAOCARA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
58631130;SAPUCAIA D;NA;-21,95;-42,87;NA;32900;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19056000;SAPUCAIA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58678050;ITAOCARA E;NA;-21,7;-42,11;NA;36500;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19021000;ITAOCARA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58631190;ILHA MANGUEIRAL;NA;-21,93;-42,8;NA;33000;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;MINAS GERAIS;MG;17;17015000;ALÉM PARAÍBA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58302000;BARRA MANSA - Após a Cia. Siderurgica;00RJ02PS0418;-22,52;-44,19;NA;15800;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19004000;BARRA MANSA;438;INEA-RJ;Instituto Estadual do Ambiente;438;INEA-RJ;Instituto Estadual do Ambiente
58105000;GUARAREMA;NA;-23,41;-46,02;568;5210;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;SÃO PAULO;SP;21;21185000;GUARAREMA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58632040;SUPLÍCIO I;NA;-21,92;-42,78;NA;33200;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;MINAS GERAIS;MG;17;17015000;ALÉM PARAÍBA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58642000;PORTO NOVO DO CUNHA;NA;-21,84;-42,68;NA;33300;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;MINAS GERAIS;MG;17;17015000;ALÉM PARAÍBA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58301000;PONTE PEDESTRE - Cimento Tupi;00RJ02PS0419;-22,52;-44,13;NA;15900;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19004000;BARRA MANSA;438;INEA-RJ;Instituto Estadual do Ambiente;438;INEA-RJ;Instituto Estadual do Ambiente
58629700;KM 21 BR-393;NA;-22,09;-43,06;NA;32500;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19062000;TRÊS RIOS;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58632050;SUPLÍCIO G;NA;-21,92;-42,78;NA;33200;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;MINAS GERAIS;MG;17;17015000;ALÉM PARAÍBA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58385170;MONTANTE FOZ DO PIABANHA;NA;-22,11;-43,14;NA;21600;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19062000;TRÊS RIOS;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58630002;ANTA;NA;-22,03;-42,99;231,6;32700;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19056000;SAPUCAIA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
58300000;UHE FUNIL JUSANTE 2;NA;-22,53;-44,17;374;15800;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19004000;BARRA MANSA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58385155;TRÊS RIOS - SÍTIO São Sebastiião;PS-430;-22,1;-43,16;NA;21600;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19062000;TRÊS RIOS;438;INEA-RJ;Instituto Estadual do Ambiente;438;INEA-RJ;Instituto Estadual do Ambiente
58678020;ITAOCARA B;NA;-21,69;-42,15;NA;36000;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19021000;ITAOCARA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58632030;SUPLÍCIO J;NA;-21,92;-42,79;NA;33000;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;MINAS GERAIS;MG;17;17015000;ALÉM PARAÍBA;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58629800;AREAL BR-393;NA;-22,06;-43,03;NA;32600;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19062000;TRÊS RIOS;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58250000;RESENDE;NA;-22,46;-44,44;392;14000;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19042000;RESENDE;69;FURNAS;Furnas Centrais Elétricas S.A.;69;FURNAS;Furnas Centrais Elétricas S.A.
58048000;UHE PARAIBUNA RESERVATÓRIO 1;NA;-23,36;-45,61;NA;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21359000;PARAIBUNA;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58040000;SÃO LUÍS DO PARAITINGA;NA;-23,23;-45,3;730;1950;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
58044900;BAIRRO PARAITINGA;V1-013;-23,38;-45,65;NA;2690;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21359000;PARAIBUNA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58040100;SÃO LUÍS DO PARAITINGA;NA;-23,21;-45,3;740;1940;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58045000;PONTE DOS MINEIROS;NA;-23,32;-45,46;699;2430;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58040050;RIO PARAITINGA RÉGUA DA CESP;PTIN00850;-23,23;-45,3;747;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58044850;PONTE DE BASTOS ;V1-012;-23,31;-45,48;NA;2440;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58041000;UHE PARAIBUNA SÃO LUIZ DO PARAITINGA;NA;-23,23;-45,3;NA;1920;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58044800;OLARIA ;V1-003;-23,33;-45,56;NA;2640;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21424000;REDENÇÃO DA SERRA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58047080;PARAITINGA;NA;-23,35;-45,6;NA;2660;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58040200;SÃO LUÍS DO PARAITINGA;NA;-23,23;-45,3;734;1950;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58030000;ESTRADA DO CUNHA;NA;-22,99;-45,04;780;796;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100000;RIO PARAITINGA;1;SÃO PAULO;SP;21;21137000;CUNHA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
58020000;CAMPOS DO CUNHA ;1D-001;-22,91;-44,8;NA;14;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100100;RIBEIRÃO MATO DENTRO;2;SÃO PAULO;SP;21;21137000;CUNHA;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
58044910;BRAÇO DO PARAITINGA (Paraibuna);INGA00850;-23,36;-45,61;711;2670;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58100200;BRAÇO DO RIO PARAITINGA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58033000;FAZENDA CUME;1.00E-01;-23;-44,91;870;94,5;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58110000;RIO JACUÍ;2;SÃO PAULO;SP;21;21137000;CUNHA;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
58035000;BAIRRO FAXINAL;2.00E-20;-23,07;-45,2;823;47,3;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58110100;RIBEIRÃO SAPÉ;2;SÃO PAULO;SP;21;21265000;LAGOINHA;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
58044000;BAIRRO RIO COMPRIDO ;2.00E-26;-23,26;-45,9;NA;28,1;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58120000;RIO COMPRIDO;2;SÃO PAULO;SP;21;21246000;JACAREÍ;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
58122100;TURVO;2.00E-35;-23,06;-45,97;NA;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58170000;RIO TURVO;2;SÃO PAULO;SP;21;21500000;SÃO JOSÉ DOS CAMPOS;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
58086000;FAZENDA JOAQUIM ALVES;V1-004;-23,41;-45,58;NA;1370;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58071000;BAIRRO ALTO;V1-005;-23,46;-45,35;NA;582;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58068000;UHE PARAIBUNA FAZENDA PALMEIRAS;NA;-23,42;-45,28;726;437;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58087600;PARAIBUNA  ;V1-008;-23,38;-45,66;617;1580;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58070000;BAIRRO ALTO;NA;-23,47;-45,35;693;585;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58087300;UHE PARAIBUNA JUSANTE;V-01-007;-23,41;-45,6;622;4150;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58087000;BAIRRO DO CARACOL;NA;-23,41;-45,63;NA;1480;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58087080;UHE PARAIBUNA BARRAMENTO;NA;-23,41;-45,6;624;4150;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58060000;PONTE ALTA 1;NA;-23,33;-45,14;888;277;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
58087400;PARAIBUNA  ;2E-OO4;-23,36;-45,65;NA;1580;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
58086900;UHE PARAIBUNA RESERVATÓRIO 2;NA;-23,41;-45,57;NA;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58078000;NATIVIDADE DA SERRA 1;NA;-23,39;-45,46;668;708;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200000;RIO PARAÍBUNA;2;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58048500;PONTE BAIRRO DAS PALMEIRAS;PUNA00800;-23,42;-45,28;737;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200100;BRAÇO DO RIO PARAIBUNA;2;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58087500;BRAÇO DO PARAIBUNA (Paraibuna);IUNA00950;-23,41;-45,57;675;933;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58200100;BRAÇO DO RIO PARAIBUNA;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58065000;PONTE ALTA 2;NA;-23,34;-45,13;904;23;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58220000;RIO IPIRANGA;2;SÃO PAULO;SP;21;21501000;SÃO LUÍS DO PARAITINGA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58075000;NATIVIDADE DA SERRA 2;NA;-23,38;-45,44;675;141;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58240000;RIO DO PEIXE;2;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58076000;NATIVIDADE;V1-010;-23,38;-45,46;NA;143;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58240000;RIO DO PEIXE;2;SÃO PAULO;SP;21;21326000;NATIVIDADE DA SERRA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58082000;VARGINHA;NA;-23,45;-45,54;641;414;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58260000;RIO LOURENÇO VELHO;2;SÃO PAULO;SP;21;21359000;PARAIBUNA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58288000;FAZENDA ESCOLA UBM;0203BAM001;-22,59;-44,16;NA;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58272500;RIO BARRA MANSA;2;RIO DE JANEIRO;RJ;19;19004000;BARRA MANSA;439;INFOPER;Infoper;438;INEA-RJ;Instituto Estadual do Ambiente
58107000;LUIZ CARLOS - RÉGUA NOVA;NA;-23,45;-46,05;620;34;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58300200;RIBEIRÃO GUARAREMA;2;SÃO PAULO;SP;21;21185000;GUARAREMA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58107100;LUIZ CARLOS - RÉGUA VELHA;NA;-23,45;-46,05;620;46;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58300200;RIBEIRÃO GUARAREMA;2;SÃO PAULO;SP;21;21185000;GUARAREMA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58300600;CÓRREGO DO VIDOCA;VIDK04900;-23,18;-45,91;NA;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58300600;RIBEIRÃO VIDOCA;2;SÃO PAULO;SP;21;21500000;SÃO JOSÉ DOS CAMPOS;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58974000;CAMPOS - PONTE MUNICIPAL;ANA;-21,75;-41,3;14;55700;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58001000;RIO PARAÍBA DO SUL;1;RIO DE JANEIRO;RJ;19;19010500;CAMPO DOS GOYTACAZES;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
58117100;UHE JAGUARI RESERVATÓRIO 2;NA;-23,29;-46,23;NA;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21467000;SANTA ISABEL;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58116900;UHE JAGUARI CACHOEIRA DO JAGUARIBE;NA;-23,33;-46,28;NA;350;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21467000;SANTA ISABEL;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58117000;PONTE ROD. SP 056 (munic. Santa Isabel);JAGJ00200;-23,29;-46,23;620;164;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21467000;SANTA ISABEL;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58140200;RIO PARAIBUNA (próx. foz, São José Campos);JAGI02900;-23,17;-45,91;NA;1780;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21500000;SÃO JOSÉ DOS CAMPOS;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58128200;UHE JAGUARI JUSANTE;NA;-23,19;-46,01;554;1300;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21500000;SÃO JOSÉ DOS CAMPOS;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58128001;FAZENDA SÃO JOÃO ;V1-118;-23,2;-46,05;NA;1280;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21204000;IGARATA;8;LIGHT;Light Energia S.A;8;LIGHT;Light Energia S.A
58128100;UHE JAGUARI BARRAMENTO;NA;-23,19;-46,02;NA;1300;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21500000;SÃO JOSÉ DOS CAMPOS;6;CESP;Companhia Energética de São Paulo-CESP;6;CESP;Companhia Energética de São Paulo-CESP
58118000;IGARATA 2;NA;-23,2;-46,12;581;481;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21204000;IGARATA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58115900;SB-CA-EAB-PS Elevatória Paraíba do Sul;SB-CA-EAB-PS;-23,23;-46,17;625;1300;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21467000;SANTA ISABEL;71;SABESP;Companhia de Saneamento Básico do Estado de São Paulo-SABESP;71;SABESP;Companhia de Saneamento Básico do Estado de São Paulo-SABESP
58117400;RESERV. DO JAGUARI - UGRHI 02 (São José Campos);JAGJ00900;-23,19;-46,02;640;1310;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21500000;SÃO JOSÉ DOS CAMPOS;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58129000;FAZENDA BARBOSA;NA;-23,19;-46,03;559;1290;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21204000;IGARATA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58116500;CACHOEIRA DO JAGUARIBE MONTANTE;JAGI00350;-23,33;-46,28;644;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21467000;SANTA ISABEL;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental;113;CETESB-SP;Companhia de Tecnologia de Saneamento Ambiental
58128000;FAZENDA SÃO JOÃO;NA;-23,21;-46,06;562;1270;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310000;RIO JAGUARI;2;SÃO PAULO;SP;21;21204000;IGARATA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
58112000;SANTA IZABEL;3.00E-22;-23,31;-46,21;NA;25,2;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310100;RIBEIRÃO ARARAQUARA;2;SÃO PAULO;SP;21;21467000;SANTA ISABEL;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
58115000;BAIRRO CUBATÃO ;3.00E-20;-23,2;-46,15;NA;NA;1;ATLÂNTICO,TRECHO LESTE;5;RIO PARAÍBA DO SUL;58;58310200;RIO IPIRANGA;1;SÃO PAULO;SP;21;21204000;IGARATA;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo;10;DAEE-SP;Departamento de Águas e Energia Elétrica do Estado de São Paulo
